data__id,data__lang,data__text,Topic,Stance
1347558653876957185,en,"@ryzrock3r Sure, I got no love for them. \n\nWhat I think a lot of people are missing is that storming the capitol by itself is not the problem. It's the people who did it and why they did it. They're fascists and our enemy.",1,FAVOR
1347558653285576711,en,"@AaronKatersky Remember this face, this man, this father, this 42 year old Capitol Police Officer when you read the truth that the Pentagon handcuffed the DC National Guard by blocking them from receiving riot gear and ammunition prior to the Trump protests.  \n1",3,AGAINST
1347558653109428225,en,"@RisetteMD @GOP How the hell does he expect us to respect people who don Viking costumes, storm the capitol building, and replace US flags with Trump ones?",1,FAVOR
1347558652811603969,en,@ProjectLincoln 3 were medical emergencies and it hasn't been confirmed they were anywhere near the Capitol.,4,FAVOR
1347558650928369664,en,@realDonaldTrump And yet not one word on the brace Capitol Hill police officers death. You are still supporting the thugs who stormed the Capitol bldg. absolutely disgusting. Can’t wait till you are just a blip on the screen.,3,AGAINST
1347558650752077831,en,"“You didn’t need intelligence. You just needed to read the newspaper,” said Michael Chertoff, who served as Homeland Security secretary from 2005 to 2009 under President George W. Bush.'--https://t.co/piVEKT96c4",1,FAVOR
1347558650647371778,en,"@realDonaldTrump @SpeakerPelosi please do something fast! \nLook he is telling his followers they will not be 'disrespected' which means he wants them to continue this fight on his behalf, not to stay quiet. \nThey planted explosives in Capitol Hill, they led the death of a Police Man! ACT NOW!",3,FAVOR
1347558650123005957,und,https://t.co/tabFhwstyq,0,AGAINST
1347558649884008449,en,Malaria Trump and adult Trump children avoid the spotlight after one of nation's darkest days https://t.co/xbgerUHomw,1,AGAINST
1347558649665900547,en,"@FrenchTweacher Idk it’s embarrassing to watch. In may of last year, they did the SAME THING at the Michigan state capitol. Why is Washington DC so shocked? I’m not shocked",1,AGAINST
1347558649481351169,en,"Just send the bill of damages for the Capitol to the Trump campaign. \n\nThey have been raising gobs money off the back of the ""stop the steal"" movement that lead to Wednesday's events.",1,AGAINST
1347558648881569793,es,"#EEUU | @realDonaldTrump  dice que estadounidenses que votaron por él ""tendrán una voz gigante a futuro"" y que los ciudadanos que votaron por él ""no serán vilipendiados, ni tratados de forma injusta de ninguna manera, forma o vía"".\nVía: @ReutersLatam #MAGA #Capitol #8Ene",1,FAVOR
1347558648097157122,en,@realDonaldTrump They will be treated as any other terrorist who vandalize the Capitol attempting a coup\n\n#TrumpCoupAttempt #MAGATerrorism #25thAmendmen #ImpeachTrump #TrumpTerroism,4,FAVOR
1347558648063668226,en,listening to a 40 minute podcast about “why did the capitol police fail so bad??!?!!” and “what happened and why wasn’t anyone arrested??!!” uh i’ll give u one fucking guess,3,FAVOR
1347558647975432193,en,@realDonaldTrump You turned them loose to attack the capitol then turned around and condemned them for it. You are a con.,2,FAVOR
1347558646771802114,en,"It's the worst kind of right-wing attempts to shift and evade blame, which is -- emphatically -- on them, not on progressives and Democrats. We weren't the ones trying to subvert the elections or storming the walls looking for blood. Never forget that.\n\nhttps://t.co/pAh4tTwqLK",1,AGAINST
1347558646599753728,en,"The violence on Capitol Hill was heinous; according to this article, such displays of violence litters our nation’s history. Perhaps that’s too cynical, yet it has truth to it. \n\nAmerica’s History of Political Violence | Darel E. Paul | First Things https://t.co/CTsdiZptB3",1,FAVOR
1347558646352408579,en,https://t.co/TKMxTr3kGW Dear President Trump: Don't bend over in the prison shower!,1,FAVOR
1347558645622595585,en,Trump's Evangelical Allies Condemn Violence At The Capitol https://t.co/bJkqO2GrWf via @Yahoo,1,AGAINST
1347558645287026688,en,US allies say #Trump attempted a violent #coup with help from federal law enforcement - Business Insider https://t.co/Bf2UxR7dFt,1,AGAINST
1347558645215735814,und,@AndrewMcCurdy14 @Goodmoringmm @LabyrinthWeaver @realDonaldTrump https://t.co/1JfMXrDc5O,3,FAVOR
1347558644905349120,en,Law Enforcement and Police Training Experts Available for Research-based Analysis of Protests at U.S. Capitol  https://t.co/Fxydz1G2ci,3,AGAINST
1347558644662095873,en,"There is a lot of denouncing the completely predictable violence at the US Capitol - but I'm not hearing a lot of ""We were wrong for supporting him. We apologize.""",1,FAVOR
1347558643798069248,en,"@Annakhait we had a schedule plan. Freedom plaza,  ellipse,  then the Capitol. They act like we just stormed the Capitol. No, we was supposed to go there for an event. Nobody is posting the picture of that schedule.  I cant find it anywhere now",4,FAVOR
1347558643567370242,en,@NotoriousLRC And the Capitol would have been renamed Black Lives Matter Capitol Building,0,AGAINST
1347558643550576640,en,Republican politicians will watch Trump’s approval rating closely following storming of Capitol  https://t.co/Jj8k68BuOD,1,FAVOR
1347558643013742596,en,"@conejo0117 @RepDonaldsPress @ByronDonalds @CapitolPolice ""Officer Sicknick was responding to the riots on Wednesday, January 6, 2021, at the U.S. Capitol and was injured while physically engaging with protesters""\nhttps://t.co/JuTpBs547c",3,AGAINST
1347558642158104576,en,Helping children and youth cope with the crisis at the U.S. Capitol  https://t.co/IysLZeZncW,1,AGAINST
1347558641600253954,it,@nomfup con quel tweet vergognoso di Ivanka durante i fatti di Capitol Hill penso si sia tracciata una linea di successione anche politica tra i due. Se Trump si candiderà nel 2024 (e se vincerà) un ruolo politico attivo potrebbe essere certamente dedicato alla figlia.,1,AGAINST
1347558640333574146,en,Facebook 'indefinitely' blocks Trump's account after violence at Capitol https://t.co/LENJbZWPHj,1,AGAINST
1347558638777487362,en,"""No one other than President Donald Trump himself is more responsible for Wednesday's coup attempt at the U.S. Capitol than one Joshua David Hawley, the 41-year-old junior senator from Missouri, who put out a fundraising appeal while the siege was underway.” @KCStar @HawleyMO",1,AGAINST
1347558638517444608,en,badjokesbyjeff: What’s the difference between the US Capitol and Mordor? One does not simply walk into Mordor https://t.co/vnikwpEqYc,1,AGAINST
1347558637884026884,en,"@johnadkins32 @JennaEllisEsq Well, John, how did your domestic terrorism work out for you at The Capitol? Maybe you should begin to face that Trump used you all along to attack our Democracy. You got conned into Trump’s Cult, and now you see his conspiracy theories were the lies we always told you they were.",1,AGAINST
1347558637292568581,en,"@Cogensia It was a protest, until they went into the capitol and killed a cop, destroyed property, vandalized, robbery.\n\nNot sure where you're located, but there's plenty of evidence what happened on this thing called the internet and TV.",1,AGAINST
1347558636722270209,en,"@ABC Corporate media have a way of covering the truth about things, the capitol police was beaten and killed by the Trump’s MAGA mob with a fire extinguisher. Say it like it is.",1,AGAINST
1347558636516741121,en,This is why Trump has to go now.  There will be more violence.  He’s not even pretending to do his job anyway. https://t.co/aoTQIwGFx2,2,FAVOR
1347558634021138433,en,"@AGLLegal Sherwin already mentioned cell warrants, though I imagine they'll pull all phones that were geolocated in the Capitol.",1,AGAINST
1347558633270337538,en,@Mimirocah1 Start with the Capitol Police and the police unions ??,3,FAVOR
1347558632389365761,en,#CapitalHill  This is who we should be remembering https://t.co/SXEYI7bDfI,0,AGAINST
1347558632024657922,en,"@va_shiva Good to know. Somewhere along the way, could you please let us know your official stance on Cop-Killers, and those who use fearmongering conspiracy theories to whip their gullible followers into a Cop-Killing frenzy? That would be great, thanks! https://t.co/TnaOUAkcfM",4,FAVOR
1347558631378739204,en,"@FBIWFO @FBI How about looking at all the cell phone records of everyone that was there, and prosecute any federal employee or retiree that was inside the capitol.",2,AGAINST
1347558631303217153,en,"There was a video posted of the WH backstage tent on Jan 6th as the Capitol was stormed by insurrectionists fomented by LOSER/LOSER's SON/Ghouliani.\nKIM-BO the BIMBO can be seen positively giddy, gleefully *dancing* with a look on her face that says: ""We are So close to getting/1",1,FAVOR
1347558630661484548,en,@realDonaldTrump Trump is the real life Mr. Burns from the Simpson.  He sat in his office feeding off the chaos in the capitol.  Probably stroking a cat or a hamburger or something.  I’m scared what he will try next.  He needs to be neutered of any command responsibilities.,1,AGAINST
1347558628534988802,en,"@PeteCityPrice Watched this and this was the music playing before the speech he made, it wasn’t videos of Capitol Hill on the screen like you’re suggesting #fakenews",1,FAVOR
1347558628501327872,en,"Capitol protests: BLM activist inside building claims he was 'documenting' riots, once said 'burn it all down'\n\nhttps://t.co/SWRSS9sMiO",1,FAVOR
1347558628056829954,und,@MattWalshBlog @wichkid https://t.co/C2LdhR6uen,1,AGAINST
1347558627092127744,en,"A statement of some sort on the effect the breach of the Capitol had on state security would be useful.\n""Rioters could have bugged congressional offices, exfiltrated data from unlocked computers, or installed malware on exposed devices. ""\nhttps://t.co/vyvj7buh7Z",4,FAVOR
1347558626957910016,en,"@Theseus_12 @ggreenwald the people who stormed the capitol were lawyers, a Tech CEO, and rich business owners. Buddy they're on the side of the oligarchs.",1,FAVOR
1347558626127454208,en,@StevenBeschloss I have so many of these crazy people in my town. They still support the storming of the capitol. I don’t know if they can be deprogrammed.,4,FAVOR
1347558625607381000,en,The Trump Administration Officials Who Resigned Over Capitol Violence https://t.co/MNn73AsyxU,1,AGAINST
1347558624537800704,und,https://t.co/Lgq9cnRV1h,0,AGAINST
1347558624206446592,en,The Capitol Riot Showed Us America's Ugly Truth https://t.co/pfjA07lcra,1,FAVOR
1347561194354331649,en,@GretchenL0703 @FirstAidPro @Cleavon_MD @SpeakerPelosi @FBI Something along the lines of how antifa supports burning buildings and what happened at the Capitol was perfectly fine.,1,AGAINST
1347561193679052803,und,https://t.co/8kVn705ZMq,0,AGAINST
1347561192756178946,en,"IMO, *everyone* who participated in pushing the Big Lie—from Spanky to Cruz/Hawley and 100+ house members to FoxNews et al.—is complicit in the ransacking of the Capitol and the deaths that resulted.",1,AGAINST
